0,1006,1
1,1007,1
2,1008,1
3,1009,1
4,1010,1
317,1323,1
318,1324,1
319,1325,1
320,1326,1
321,1327,1
322,1328,1
635,1641,1
636,1642,1
637,1643,1
638,1644,1
5,1011,2
6,1012,2
7,1013,2
8,1014,2
9,1015,2
10,1016,2
323,1329,2
324,1330,2
325,1331,2
326,1332,2
624,1630,2
625,1631,2
626,1632,2
627,1633,2
628,1634,2
11,1017,3
12,1018,3
13,1019,3
14,1020,3
312,1318,3
313,1319,3
314,1320,3
315,1321,3
316,1322,3
629,1635,3
630,1636,3
631,1637,3
632,1638,3
633,1639,3
634,1640,3
15,1021,4
16,1022,4
17,1023,4
18,1024,4
19,1025,4
20,1026,4
333,1339,4
334,1340,4
335,1341,4
336,1342,4
337,1343,4
639,1645,4
640,1646,4
641,1647,4
642,1648,4
643,1649,4
644,1650,4
21,1027,5
22,1028,5
23,1029,5
24,1030,5
25,1031,5
327,1333,5
328,1334,5
329,1335,5
330,1336,5
331,1337,5
332,1338,5
645,1651,5
646,1652,5
647,1653,5
648,1654,5
649,1655,5
26,1032,6
27,1033,6
28,1034,6
341,1347,6
342,1348,6
343,1349,6
344,1350,6
345,1351,6
346,1352,6
347,1353,6
348,1354,6
650,1656,6
651,1657,6
652,1658,6
29,1035,7
30,1036,7
31,1037,7
32,1038,7
33,1039,7
34,1040,7
35,1041,7
36,1042,7
338,1344,7
339,1345,7
340,1346,7
653,1659,7
654,1660,7
655,1661,7
656,1662,7
657,1663,7
658,1664,7
659,1665,7
660,1666,7
37,1043,8
38,1044,8
39,1045,8
352,1358,8
353,1359,8
354,1360,8
661,1667,8
662,1668,8
663,1669,8
40,1046,9
41,1047,9
42,1048,9
349,1355,9
350,1356,9
351,1357,9
664,1670,9
665,1671,9
666,1672,9
43,1049,10
44,1050,10
45,1051,10
358,1364,10
359,1365,10
360,1366,10
361,1367,10
667,1673,10
668,1674,10
669,1675,10
46,1052,11
47,1053,11
48,1054,11
49,1055,11
355,1361,11
356,1362,11
357,1363,11
670,1676,11
671,1677,11
672,1678,11
673,1679,11
50,1056,12
51,1057,12
52,1058,12
365,1371,12
366,1372,12
367,1373,12
368,1374,12
369,1375,12
674,1680,12
675,1681,12
676,1682,12
53,1059,13
54,1060,13
55,1061,13
56,1062,13
57,1063,13
362,1368,13
363,1369,13
364,1370,13
677,1683,13
678,1684,13
679,1685,13
680,1686,13
681,1687,13
58,1064,14
59,1065,14
60,1066,14
61,1067,14
62,1068,14
63,1069,14
64,1070,14
377,1383,14
378,1384,14
379,1385,14
380,1386,14
381,1387,14
682,1688,14
683,1689,14
684,1690,14
685,1691,14
686,1692,14
687,1693,14
688,1694,14
65,1071,15
66,1072,15
67,1073,15
68,1074,15
69,1075,15
370,1376,15
371,1377,15
372,1378,15
373,1379,15
374,1380,15
375,1381,15
376,1382,15
689,1695,15
690,1696,15
691,1697,15
692,1698,15
693,1699,15
70,1076,16
71,1077,16
72,1078,16
73,1079,16
74,1080,16
75,1081,16
76,1082,16
77,1083,16
78,1084,16
391,1397,16
392,1398,16
393,1399,16
394,1400,16
395,1401,16
396,1402,16
397,1403,16
398,1404,16
711,1717,16
712,1718,16
713,1719,16
714,1720,16
715,1721,16
79,1085,17
80,1086,17
81,1087,17
82,1088,17
83,1089,17
84,1090,17
85,1091,17
86,1092,17
399,1405,17
400,1406,17
401,1407,17
402,1408,17
403,1409,17
694,1700,17
695,1701,17
696,1702,17
697,1703,17
698,1704,17
699,1705,17
700,1706,17
701,1707,17
702,1708,17
87,1093,18
88,1094,18
89,1095,18
90,1096,18
91,1097,18
382,1388,18
383,1389,18
384,1390,18
385,1391,18
386,1392,18
387,1393,18
388,1394,18
389,1395,18
390,1396,18
703,1709,18
704,1710,18
705,1711,18
706,1712,18
707,1713,18
708,1714,18
709,1715,18
710,1716,18
92,1098,19
93,1099,19
94,1100,19
95,1101,19
408,1414,19
409,1415,19
410,1416,19
411,1417,19
412,1418,19
725,1731,19
726,1732,19
727,1733,19
728,1734,19
729,1735,19
730,1736,19
731,1737,19
732,1738,19
733,1739,19
96,1102,20
97,1103,20
98,1104,20
99,1105,20
100,1106,20
413,1419,20
414,1420,20
415,1421,20
416,1422,20
417,1423,20
418,1424,20
419,1425,20
420,1426,20
421,1427,20
716,1722,20
717,1723,20
718,1724,20
719,1725,20
101,1107,21
102,1108,21
103,1109,21
104,1110,21
105,1111,21
106,1112,21
107,1113,21
108,1114,21
109,1115,21
404,1410,21
405,1411,21
406,1412,21
407,1413,21
720,1726,21
721,1727,21
722,1728,21
723,1729,21
724,1730,21
110,1116,22
111,1117,22
112,1118,22
425,1431,22
426,1432,22
427,1433,22
428,1434,22
429,1435,22
430,1436,22
734,1740,22
735,1741,22
736,1742,22
113,1119,23
114,1120,23
115,1121,23
116,1122,23
117,1123,23
118,1124,23
422,1428,23
423,1429,23
424,1430,23
737,1743,23
738,1744,23
739,1745,23
740,1746,23
741,1747,23
742,1748,23
119,1125,24
120,1126,24
121,1127,24
122,1128,24
123,1129,24
124,1130,24
437,1443,24
438,1444,24
439,1445,24
440,1446,24
441,1447,24
743,1749,24
744,1750,24
745,1751,24
746,1752,24
747,1753,24
748,1754,24
125,1131,25
126,1132,25
127,1133,25
128,1134,25
129,1135,25
431,1437,25
432,1438,25
433,1439,25
434,1440,25
435,1441,25
436,1442,25
749,1755,25
750,1756,25
751,1757,25
752,1758,25
753,1759,25
130,1136,26
131,1137,26
132,1138,26
445,1451,26
446,1452,26
447,1453,26
754,1760,26
755,1761,26
756,1762,26
133,1139,27
134,1140,27
135,1141,27
442,1448,27
443,1449,27
444,1450,27
757,1763,27
758,1764,27
759,1765,27
136,1142,28
137,1143,28
138,1144,28
451,1457,28
452,1458,28
760,1766,28
761,1767,28
762,1768,28
139,1145,29
140,1146,29
448,1454,29
449,1455,29
450,1456,29
763,1769,29
764,1770,29
141,1147,30
142,1148,30
143,1149,30
144,1150,30
145,1151,30
146,1152,30
147,1153,30
148,1154,30
149,1155,30
150,1156,30
453,1459,30
454,1460,30
455,1461,30
456,1462,30
457,1463,30
458,1464,30
459,1465,30
460,1466,30
461,1467,30
462,1468,30
765,1771,30
766,1772,30
767,1773,30
768,1774,30
769,1775,30
770,1776,30
771,1777,30
772,1778,30
773,1779,30
774,1780,30
151,1157,31
152,1158,31
465,1471,31
466,1472,31
775,1781,31
776,1782,31
153,1159,32
154,1160,32
463,1469,32
464,1470,32
777,1783,32
778,1784,32
155,1161,33
156,1162,33
157,1163,33
158,1164,33
159,1165,33
160,1166,33
161,1167,33
162,1168,33
163,1169,33
476,1482,33
477,1483,33
478,1484,33
479,1485,33
480,1486,33
481,1487,33
482,1488,33
779,1785,33
780,1786,33
781,1787,33
782,1788,33
783,1789,33
784,1790,33
785,1791,33
786,1792,33
787,1793,33
164,1170,34
165,1171,34
166,1172,34
167,1173,34
168,1174,34
169,1175,34
170,1176,34
467,1473,34
468,1474,34
469,1475,34
470,1476,34
471,1477,34
472,1478,34
473,1479,34
474,1480,34
475,1481,34
788,1794,34
789,1795,34
790,1796,34
791,1797,34
792,1798,34
793,1799,34
794,1800,34
171,1177,35
172,1178,35
173,1179,35
174,1180,35
175,1181,35
488,1494,35
489,1495,35
490,1496,35
803,1809,35
804,1810,35
805,1811,35
176,1182,36
177,1183,36
178,1184,36
491,1497,36
492,1498,36
493,1499,36
795,1801,36
796,1802,36
797,1803,36
798,1804,36
799,1805,36
179,1185,37
180,1186,37
181,1187,37
483,1489,37
484,1490,37
485,1491,37
486,1492,37
487,1493,37
800,1806,37
801,1807,37
802,1808,37
182,1188,38
183,1189,38
184,1190,38
497,1503,38
498,1504,38
499,1505,38
806,1812,38
807,1813,38
808,1814,38
185,1191,39
186,1192,39
187,1193,39
494,1500,39
495,1501,39
496,1502,39
809,1815,39
810,1816,39
811,1817,39
188,1194,40
189,1195,40
190,1196,40
191,1197,40
192,1198,40
193,1199,40
194,1200,40
195,1201,40
196,1202,40
509,1515,40
510,1516,40
511,1517,40
512,1518,40
513,1519,40
514,1520,40
515,1521,40
516,1522,40
517,1523,40
518,1524,40
519,1525,40
812,1818,40
813,1819,40
814,1820,40
815,1821,40
816,1822,40
817,1823,40
818,1824,40
819,1825,40
820,1826,40
197,1203,41
198,1204,41
199,1205,41
200,1206,41
201,1207,41
202,1208,41
203,1209,41
204,1210,41
205,1211,41
206,1212,41
207,1213,41
500,1506,41
501,1507,41
502,1508,41
503,1509,41
504,1510,41
505,1511,41
506,1512,41
507,1513,41
508,1514,41
821,1827,41
822,1828,41
823,1829,41
824,1830,41
825,1831,41
826,1832,41
827,1833,41
828,1834,41
829,1835,41
830,1836,41
831,1837,41
208,1214,42
209,1215,42
210,1216,42
523,1529,42
524,1530,42
525,1531,42
832,1838,42
833,1839,42
834,1840,42
211,1217,43
212,1218,43
213,1219,43
520,1526,43
521,1527,43
522,1528,43
835,1841,43
836,1842,43
837,1843,43
214,1220,44
215,1221,44
528,1534,44
529,1535,44
842,1848,44
843,1849,44
844,1850,44
216,1222,45
217,1223,45
530,1536,45
531,1537,45
532,1538,45
838,1844,45
839,1845,45
218,1224,46
219,1225,46
220,1226,46
526,1532,46
527,1533,46
840,1846,46
841,1847,46
221,1227,47
222,1228,47
223,1229,47
536,1542,47
537,1543,47
845,1851,47
846,1852,47
847,1853,47
224,1230,48
225,1231,48
533,1539,48
534,1540,48
535,1541,48
848,1854,48
849,1855,48
226,1232,49
227,1233,49
228,1234,49
229,1235,49
230,1236,49
543,1549,49
544,1550,49
545,1551,49
546,1552,49
547,1553,49
548,1554,49
850,1856,49
851,1857,49
852,1858,49
853,1859,49
854,1860,49
231,1237,50
232,1238,50
233,1239,50
234,1240,50
235,1241,50
236,1242,50
538,1544,50
539,1545,50
540,1546,50
541,1547,50
542,1548,50
855,1861,50
856,1862,50
857,1863,50
858,1864,50
859,1865,50
860,1866,50
237,1243,51
238,1244,51
