1,2,3,8,9,12,13,14,15,16,17,18,19,20,21,24,25,26,27,28,29,35,36,37,44,45,46,47,48,51,54,55,57,58,65,70,72,74,75,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,2,3,8,9,12,13,14,15,16,17,18,19,20,21,24,25,26,27,28,29,35,36,37,44,45,46,47,48,51,54,55,57,58,65,70,72,74,75,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,2,3,8,9,12,13,14,15,16,17,18,19,20,21,24,25,26,27,28,29,35,36,37,44,45,46,47,48,51,54,55,57,58,65,70,72,74,75,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,2,3,8,9,12,13,14,15,16,17,18,19,20,21,24,25,26,27,28,29,35,36,37,44,45,46,47,48,51,54,55,57,58,65,70,72,74,75,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,2,3,8,9,12,13,14,15,16,17,18,19,20,21,24,25,26,27,28,29,35,36,37,44,45,46,47,48,51,54,55,57,58,65,70,72,74,75,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,2,3,8,9,12,13,14,15,16,17,18,19,20,21,24,25,26,27,28,29,35,36,37,44,45,46,47,48,51,54,55,57,58,65,70,72,74,75,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,2,3,8,9,12,13,14,15,16,17,18,19,20,21,24,25,26,27,28,29,35,36,37,44,45,46,47,48,51,54,55,57,58,65,70,72,74,75,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,2,3,8,9,12,13,14,15,16,17,18,19,20,21,24,25,26,27,28,29,35,36,37,44,45,46,47,48,51,54,55,57,58,65,70,72,74,75,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,2,3,8,9,12,13,14,15,16,17,18,19,20,21,24,25,26,27,28,29,35,36,37,44,45,46,47,48,51,54,55,57,58,65,70,72,74,75,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,2,3,8,9,12,13,14,15,16,17,18,19,20,21,24,25,26,27,28,29,35,36,37,44,45,46,47,48,51,54,55,57,58,65,70,72,74,75,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,2,3,8,9,12,13,14,15,16,17,18,19,20,21,24,25,26,27,28,29,35,36,37,44,45,46,47,48,51,54,55,57,58,65,70,72,74,75,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,2,3,8,9,12,13,14,15,16,17,18,19,20,21,24,25,26,27,28,29,35,36,37,44,45,46,47,48,51,54,55,57,58,65,70,72,74,75,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
