0,1026,1
1,1027,1
2,1028,1
3,1029,1
4,1030,1
317,1343,1
318,1344,1
319,1345,1
320,1346,1
321,1347,1
322,1348,1
635,1661,1
636,1662,1
637,1663,1
638,1664,1
5,1031,2
6,1032,2
7,1033,2
8,1034,2
9,1035,2
10,1036,2
323,1349,2
324,1350,2
325,1351,2
326,1352,2
624,1650,2
625,1651,2
626,1652,2
627,1653,2
628,1654,2
11,1037,3
12,1038,3
13,1039,3
14,1040,3
312,1338,3
313,1339,3
314,1340,3
315,1341,3
316,1342,3
629,1655,3
630,1656,3
631,1657,3
632,1658,3
633,1659,3
634,1660,3
15,1041,4
16,1042,4
17,1043,4
18,1044,4
19,1045,4
20,1046,4
333,1359,4
334,1360,4
335,1361,4
336,1362,4
337,1363,4
639,1665,4
640,1666,4
641,1667,4
642,1668,4
643,1669,4
644,1670,4
21,1047,5
22,1048,5
23,1049,5
24,1050,5
25,1051,5
327,1353,5
328,1354,5
329,1355,5
330,1356,5
331,1357,5
332,1358,5
645,1671,5
646,1672,5
647,1673,5
648,1674,5
649,1675,5
26,1052,6
27,1053,6
28,1054,6
341,1367,6
342,1368,6
343,1369,6
344,1370,6
345,1371,6
346,1372,6
347,1373,6
348,1374,6
650,1676,6
651,1677,6
652,1678,6
29,1055,7
30,1056,7
31,1057,7
32,1058,7
33,1059,7
34,1060,7
35,1061,7
36,1062,7
338,1364,7
339,1365,7
340,1366,7
653,1679,7
654,1680,7
655,1681,7
656,1682,7
657,1683,7
658,1684,7
659,1685,7
660,1686,7
37,1063,8
38,1064,8
39,1065,8
352,1378,8
353,1379,8
354,1380,8
661,1687,8
662,1688,8
663,1689,8
40,1066,9
41,1067,9
42,1068,9
349,1375,9
350,1376,9
351,1377,9
664,1690,9
665,1691,9
666,1692,9
43,1069,10
44,1070,10
45,1071,10
358,1384,10
359,1385,10
360,1386,10
361,1387,10
667,1693,10
668,1694,10
669,1695,10
46,1072,11
47,1073,11
48,1074,11
49,1075,11
355,1381,11
356,1382,11
357,1383,11
670,1696,11
671,1697,11
672,1698,11
673,1699,11
50,1076,12
51,1077,12
52,1078,12
365,1391,12
366,1392,12
367,1393,12
368,1394,12
369,1395,12
674,1700,12
675,1701,12
676,1702,12
53,1079,13
54,1080,13
55,1081,13
56,1082,13
57,1083,13
362,1388,13
363,1389,13
364,1390,13
677,1703,13
678,1704,13
679,1705,13
680,1706,13
681,1707,13
58,1084,14
59,1085,14
60,1086,14
61,1087,14
62,1088,14
63,1089,14
64,1090,14
377,1403,14
378,1404,14
379,1405,14
380,1406,14
381,1407,14
682,1708,14
683,1709,14
684,1710,14
685,1711,14
686,1712,14
687,1713,14
688,1714,14
65,1091,15
66,1092,15
67,1093,15
68,1094,15
69,1095,15
370,1396,15
371,1397,15
372,1398,15
373,1399,15
374,1400,15
375,1401,15
376,1402,15
689,1715,15
690,1716,15
691,1717,15
692,1718,15
693,1719,15
70,1096,16
71,1097,16
72,1098,16
73,1099,16
74,1100,16
75,1101,16
76,1102,16
77,1103,16
78,1104,16
391,1417,16
392,1418,16
393,1419,16
394,1420,16
395,1421,16
396,1422,16
397,1423,16
398,1424,16
711,1737,16
712,1738,16
713,1739,16
714,1740,16
715,1741,16
79,1105,17
80,1106,17
81,1107,17
82,1108,17
83,1109,17
84,1110,17
85,1111,17
86,1112,17
399,1425,17
400,1426,17
401,1427,17
402,1428,17
403,1429,17
694,1720,17
695,1721,17
696,1722,17
697,1723,17
698,1724,17
699,1725,17
700,1726,17
701,1727,17
702,1728,17
87,1113,18
88,1114,18
89,1115,18
90,1116,18
91,1117,18
382,1408,18
383,1409,18
384,1410,18
385,1411,18
386,1412,18
387,1413,18
388,1414,18
389,1415,18
390,1416,18
703,1729,18
704,1730,18
705,1731,18
706,1732,18
707,1733,18
708,1734,18
709,1735,18
710,1736,18
92,1118,19
93,1119,19
94,1120,19
95,1121,19
408,1434,19
409,1435,19
410,1436,19
411,1437,19
412,1438,19
725,1751,19
726,1752,19
727,1753,19
728,1754,19
729,1755,19
730,1756,19
731,1757,19
732,1758,19
733,1759,19
96,1122,20
97,1123,20
98,1124,20
99,1125,20
100,1126,20
413,1439,20
414,1440,20
415,1441,20
416,1442,20
417,1443,20
418,1444,20
419,1445,20
420,1446,20
421,1447,20
716,1742,20
717,1743,20
718,1744,20
719,1745,20
101,1127,21
102,1128,21
103,1129,21
104,1130,21
105,1131,21
106,1132,21
107,1133,21
108,1134,21
109,1135,21
404,1430,21
405,1431,21
406,1432,21
407,1433,21
720,1746,21
721,1747,21
722,1748,21
723,1749,21
724,1750,21
110,1136,22
111,1137,22
112,1138,22
425,1451,22
426,1452,22
427,1453,22
428,1454,22
429,1455,22
430,1456,22
734,1760,22
735,1761,22
736,1762,22
113,1139,23
114,1140,23
115,1141,23
116,1142,23
117,1143,23
118,1144,23
422,1448,23
423,1449,23
424,1450,23
737,1763,23
738,1764,23
739,1765,23
740,1766,23
741,1767,23
742,1768,23
119,1145,24
120,1146,24
121,1147,24
122,1148,24
123,1149,24
124,1150,24
437,1463,24
438,1464,24
439,1465,24
440,1466,24
441,1467,24
743,1769,24
744,1770,24
745,1771,24
746,1772,24
747,1773,24
748,1774,24
125,1151,25
126,1152,25
127,1153,25
128,1154,25
129,1155,25
431,1457,25
432,1458,25
433,1459,25
434,1460,25
435,1461,25
436,1462,25
749,1775,25
750,1776,25
751,1777,25
752,1778,25
753,1779,25
130,1156,26
131,1157,26
132,1158,26
445,1471,26
446,1472,26
447,1473,26
754,1780,26
755,1781,26
756,1782,26
133,1159,27
134,1160,27
135,1161,27
442,1468,27
443,1469,27
444,1470,27
757,1783,27
758,1784,27
759,1785,27
136,1162,28
137,1163,28
138,1164,28
451,1477,28
452,1478,28
760,1786,28
761,1787,28
762,1788,28
139,1165,29
140,1166,29
448,1474,29
449,1475,29
450,1476,29
763,1789,29
764,1790,29
141,1167,30
142,1168,30
143,1169,30
144,1170,30
145,1171,30
146,1172,30
147,1173,30
148,1174,30
149,1175,30
150,1176,30
453,1479,30
454,1480,30
455,1481,30
456,1482,30
457,1483,30
458,1484,30
459,1485,30
460,1486,30
461,1487,30
462,1488,30
765,1791,30
766,1792,30
767,1793,30
768,1794,30
769,1795,30
770,1796,30
771,1797,30
772,1798,30
773,1799,30
774,1800,30
151,1177,31
152,1178,31
465,1491,31
466,1492,31
775,1801,31
776,1802,31
153,1179,32
154,1180,32
463,1489,32
464,1490,32
777,1803,32
778,1804,32
155,1181,33
156,1182,33
157,1183,33
158,1184,33
159,1185,33
160,1186,33
161,1187,33
162,1188,33
163,1189,33
476,1502,33
477,1503,33
478,1504,33
479,1505,33
480,1506,33
481,1507,33
482,1508,33
779,1805,33
780,1806,33
781,1807,33
782,1808,33
783,1809,33
784,1810,33
785,1811,33
786,1812,33
787,1813,33
164,1190,34
165,1191,34
166,1192,34
167,1193,34
168,1194,34
169,1195,34
170,1196,34
467,1493,34
468,1494,34
469,1495,34
470,1496,34
471,1497,34
472,1498,34
473,1499,34
474,1500,34
475,1501,34
788,1814,34
789,1815,34
790,1816,34
791,1817,34
792,1818,34
793,1819,34
794,1820,34
171,1197,35
172,1198,35
173,1199,35
174,1200,35
175,1201,35
488,1514,35
489,1515,35
490,1516,35
803,1829,35
804,1830,35
805,1831,35
176,1202,36
177,1203,36
178,1204,36
491,1517,36
492,1518,36
493,1519,36
795,1821,36
796,1822,36
797,1823,36
798,1824,36
799,1825,36
179,1205,37
180,1206,37
181,1207,37
483,1509,37
484,1510,37
485,1511,37
486,1512,37
487,1513,37
800,1826,37
801,1827,37
802,1828,37
182,1208,38
183,1209,38
184,1210,38
497,1523,38
498,1524,38
499,1525,38
806,1832,38
807,1833,38
808,1834,38
185,1211,39
186,1212,39
187,1213,39
494,1520,39
495,1521,39
496,1522,39
809,1835,39
810,1836,39
811,1837,39
188,1214,40
189,1215,40
190,1216,40
191,1217,40
192,1218,40
193,1219,40
194,1220,40
195,1221,40
196,1222,40
509,1535,40
510,1536,40
511,1537,40
512,1538,40
513,1539,40
514,1540,40
515,1541,40
516,1542,40
517,1543,40
518,1544,40
519,1545,40
812,1838,40
813,1839,40
814,1840,40
815,1841,40
816,1842,40
817,1843,40
818,1844,40
819,1845,40
820,1846,40
197,1223,41
198,1224,41
199,1225,41
200,1226,41
201,1227,41
202,1228,41
203,1229,41
204,1230,41
205,1231,41
206,1232,41
207,1233,41
500,1526,41
501,1527,41
502,1528,41
503,1529,41
504,1530,41
505,1531,41
506,1532,41
507,1533,41
508,1534,41
821,1847,41
822,1848,41
823,1849,41
824,1850,41
825,1851,41
826,1852,41
827,1853,41
828,1854,41
829,1855,41
830,1856,41
831,1857,41
208,1234,42
209,1235,42
210,1236,42
523,1549,42
524,1550,42
525,1551,42
832,1858,42
833,1859,42
834,1860,42
211,1237,43
212,1238,43
213,1239,43
520,1546,43
521,1547,43
522,1548,43
835,1861,43
836,1862,43
837,1863,43
214,1240,44
215,1241,44
528,1554,44
529,1555,44
842,1868,44
843,1869,44
844,1870,44
216,1242,45
217,1243,45
530,1556,45
531,1557,45
532,1558,45
838,1864,45
839,1865,45
218,1244,46
219,1245,46
220,1246,46
526,1552,46
527,1553,46
840,1866,46
841,1867,46
221,1247,47
222,1248,47
223,1249,47
536,1562,47
537,1563,47
845,1871,47
846,1872,47
847,1873,47
224,1250,48
225,1251,48
533,1559,48
